,imdb_id,title,Genre,popularity,vote_average,vote_count,budget,revenue,financial_success,Rated,Actors,imdbRating,imdbVotes,imdb_rating,rotten_tomatoes_rating,metacritic_rating,outcome
749,tt0878804,The Blind Side,"Biography, Drama, Sport",61.201,7.68,6263,29000000,309200000,1,PG-13,"Quinton Aaron, Sandra Bullock, Tim McGraw",7.6,"364,315",7.6,66.0,53.0,1
750,tt0054047,The Magnificent Seven,"Action, Adventure, Drama",61.081,7.521,1731,2000000,4905000,1,PG-13,"Denzel Washington, Chris Pratt, Ethan Hawke",6.9,"231,001",6.9,64.0,54.0,0
751,tt13634480,The Ice Age Adventures of Buck Wild,"Animation, Adventure, Comedy",61.045,6.618,1678,0,0,0,PG,"Utkarsh Ambudkar, Sean Kenin, Jake Green",4.3,"16,976",4.3,19.0,30.0,0
752,tt2714380,The Remaining,"Drama, Horror, Mystery",61.019,6.086,425,0,1169603,1,PG-13,"Johnny Pacar, Shaun Sipos, Bryan Dechart",4.3,"8,824",4.3,60.0,38.0,0
754,tt3470600,Sing,"Animation, Comedy, Family",60.99,7.114,7836,75000000,634151679,1,PG,"Matthew McConaughey, Reese Witherspoon, Seth MacFarlane",7.1,"194,466",7.1,71.0,59.0,1
755,tt2283362,Jumanji: Welcome to the Jungle,"Action, Adventure, Comedy",60.97,6.825,13449,90000000,995339117,1,PG-13,"Dwayne Johnson, Karen Gillan, Kevin Hart",7.0,"456,751",7.0,76.0,58.0,0
756,tt0486576,Fantastic Four: Rise of the Silver Surfer,"Action, Adventure, Fantasy",60.847,5.6,7713,130000000,301913131,1,PG,"Ioan Gruffudd, Jessica Alba, Chris Evans",5.6,"280,399",5.6,38.0,45.0,0
757,tt2279373,The SpongeBob Movie: Sponge Out of Water,"Animation, Adventure, Comedy",60.842,6.084,2311,74000000,311594032,1,PG,"Tom Kenny, Antonio Banderas, Bill Fagerbakke",6.0,"62,133",6.0,81.0,62.0,0
759,tt5433138,F9,"Action, Crime, Thriller",60.806,7.083,7100,200000000,726229501,1,PG-13,"Vin Diesel, Michelle Rodriguez, Jordana Brewster",5.2,"165,106",5.2,59.0,58.0,0
761,tt0055254,One Hundred and One Dalmatians,"Animation, Adventure, Comedy",60.654,7.183,6178,3600000,303000000,1,G,"Rod Taylor, Betty Lou Gerson, J. Pat O'Malley",7.3,"184,284",7.3,98.0,83.0,1
762,tt0837562,Hotel Transylvania,"Animation, Adventure, Comedy",60.616,6.961,8489,85000000,358375603,1,PG,"Adam Sandler, Kevin James, Andy Samberg",7.0,"285,654",7.0,44.0,47.0,0
766,tt5761544,Kandahar,"Action, Drama, Thriller",60.5,6.836,999,30000000,9400000,0,R,"Tom Rhys Harries, Farhad Bagheri, Gerard Butler",6.1,"36,484",6.1,45.0,52.0,0
767,tt0032138,The Wizard of Oz,"Adventure, Family, Fantasy",60.416,7.588,5442,2777000,33754967,1,G,"Judy Garland, Frank Morgan, Ray Bolger",8.1,"433,828",8.1,98.0,92.0,1
769,tt1327194,The Lucky One,"Drama, Mystery, Romance",60.406,7.162,3600,25000000,99400000,1,PG-13,"Zac Efron, Taylor Schilling, Blythe Danner",6.4,"114,495",6.4,20.0,39.0,0
771,tt0448011,Knowing,"Action, Mystery, Sci-Fi",60.373,6.213,5221,50000000,155446362,1,PG-13,"Nicolas Cage, Chandler Canterbury, Rose Byrne",6.2,"249,932",6.2,35.0,41.0,0
773,tt6139732,Aladdin,"Animation, Adventure, Comedy",60.177,7.105,9898,183000000,1054300000,1,G,"Scott Weinger, Robin Williams, Linda Larkin",8.0,"474,008",8.0,95.0,86.0,1
776,tt5726616,Call Me by Your Name,"Drama, Romance",60.047,8.133,11957,3500000,43143046,1,R,"Timothée Chalamet, Armie Hammer, Michael Stuhlbarg",7.8,"322,765",7.8,94.0,94.0,1
777,tt0097165,Dead Poets Society,"Comedy, Drama",60.046,8.312,11056,16400000,235900000,1,PG,"Robin Williams, Robert Sean Leonard, Ethan Hawke",8.1,"557,731",8.1,84.0,79.0,1
778,tt2343793,Third Person,"Drama, Romance",60.039,5.9,587,28000000,1749201,0,R,"Liam Neeson, Mila Kunis, Adrien Brody",6.3,"29,489",6.3,26.0,38.0,0
781,tt4160708,Don't Breathe,"Crime, Horror, Thriller",59.985,7.015,7301,9900000,159100000,1,R,"Stephen Lang, Jane Levy, Dylan Minnette",7.1,"306,410",7.1,88.0,71.0,1
783,tt2180339,Deep Water,"Crime, Drama, Mystery",59.888,5.81,1332,49000000,0,0,R,"Ben Affleck, Ana de Armas, Tracy Letts",5.5,"59,621",5.5,35.0,53.0,0
784,tt8760708,M3GAN,"Horror, Sci-Fi, Thriller",59.878,7.08,3936,12000000,180089109,1,PG-13,"Allison Williams, Violet McGraw, Ronny Chieng",6.3,"148,639",6.3,93.0,72.0,0
785,tt5052448,Get Out,"Horror, Mystery, Thriller",59.812,7.622,17139,4500000,255407969,1,R,"Daniel Kaluuya, Allison Williams, Bradley Whitford",7.8,"716,959",7.8,98.0,85.0,1
786,tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"Comedy, Crime",59.802,7.011,1282,3800000,20100000,1,R,"Shawn Wayans, Marlon Wayans, Keenen Ivory Wayans",6.5,"62,363",6.5,32.0,53.0,0
787,tt0167190,Hellboy,"Action, Adventure, Fantasy",59.758,6.671,6755,66000000,99318987,1,PG-13,"Ron Perlman, Doug Jones, Selma Blair",6.8,"353,976",6.8,81.0,72.0,0
789,tt0103639,Aladdin,"Animation, Adventure, Comedy",59.749,7.652,11101,28000000,504050219,1,G,"Scott Weinger, Robin Williams, Linda Larkin",8.0,"474,008",8.0,95.0,86.0,1
791,tt2398241,Smurfs: The Lost Village,"Animation, Adventure, Comedy",59.658,6.314,1414,60000000,197183546,1,PG,"Demi Lovato, Rainn Wilson, Joe Manganiello",6.0,"24,692",6.0,40.0,40.0,0
792,tt7126948,Wonder Woman 1984,"Action, Adventure, Fantasy",59.615,6.433,8312,200000000,169601036,0,PG-13,"Gal Gadot, Chris Pine, Kristen Wiig",5.4,"294,923",5.4,57.0,60.0,0
793,tt1620981,The Addams Family,"Comedy, Fantasy",59.614,6.6,2271,40000000,204394183,1,PG-13,"Anjelica Huston, Raul Julia, Christopher Lloyd",6.9,"182,025",6.9,67.0,57.0,0
796,tt0209163,The Mummy Returns,"Action, Adventure, Fantasy",59.523,6.375,6916,98000000,443280904,1,PG-13,"Brendan Fraser, Rachel Weisz, John Hannah",6.4,"349,487",6.4,46.0,48.0,0
797,tt14469386,Jade,"Crime, Drama, Thriller",59.516,5.615,26,0,0,0,R,"David Caruso, Linda Fiorentino, Chazz Palminteri",5.3,"14,495",5.3,16.0,33.0,0
798,tt0800320,Clash of the Titans,"Action, Adventure, Fantasy",59.46,5.9,6137,125000000,493214993,1,PG-13,"Sam Worthington, Liam Neeson, Ralph Fiennes",5.8,"294,317",5.8,27.0,39.0,0
799,tt0099348,Dances with Wolves,"Adventure, Drama, Western",59.432,7.847,4150,22000000,424208848,1,PG-13,"Kevin Costner, Mary McDonnell, Graham Greene",8.0,"294,799",8.0,87.0,72.0,1
800,tt3183660,Fantastic Beasts and Where to Find Them,"Adventure, Family, Fantasy",59.415,7.324,18583,180000000,809342332,1,PG-13,"Eddie Redmayne, Katherine Waterston, Alison Sudol",7.2,"511,927",7.2,74.0,66.0,1
801,tt0070047,The Exorcist,Horror,59.321,7.7,7837,12000000,441306145,1,R,"Ellen Burstyn, Max von Sydow, Linda Blair",8.1,"461,169",8.1,78.0,81.0,1
802,tt0113277,Heat,"Action, Crime, Drama",59.3,7.919,7168,60000000,187400000,1,R,"Al Pacino, Robert De Niro, Val Kilmer",8.3,"727,986",8.3,83.0,76.0,1
803,tt0378194,Kill Bill: Vol. 2,"Action, Crime, Thriller",59.256,7.877,13672,30000000,152159461,1,R,"Uma Thurman, David Carradine, Michael Madsen",8.0,"816,094",8.0,84.0,83.0,1
805,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),"Comedy, Drama",59.227,7.466,12654,18000000,103215094,1,R,"Michael Keaton, Zach Galifianakis, Edward Norton",7.7,"671,160",7.7,91.0,87.0,1
806,tt1823672,Chappie,"Action, Crime, Drama",59.207,6.791,7801,49000000,104399548,1,R,"Sharlto Copley, Dev Patel, Hugh Jackman",6.8,"272,427",6.8,32.0,41.0,0
807,tt0120591,Armageddon,"Action, Adventure, Sci-Fi",59.155,6.8,7802,140000000,553799566,1,PG-13,"Bruce Willis, Billy Bob Thornton, Ben Affleck",6.7,"455,108",6.7,43.0,42.0,0
809,tt1853728,Django Unchained,"Comedy, Drama, Western",59.109,8.181,25945,100000000,425368238,1,R,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio",8.5,"1,718,543",8.5,87.0,81.0,1
810,tt18925334,Pearl,"Drama, Horror, Thriller",59.094,7.282,1723,1000000,10139416,1,R,"Mia Goth, David Corenswet, Tandi Wright",7.0,"111,710",7.0,92.0,76.0,0
811,tt4073790,The Darkest Minds,"Action, Adventure, Drama",59.075,7.037,2770,34000000,41142379,1,PG-13,"Amandla Stenberg, Mandy Moore, Bradley Whitford",5.7,"36,573",5.7,15.0,39.0,0
812,tt2567026,Alice Through the Looking Glass,"Adventure, Family, Fantasy",59.041,6.6,6339,170000000,299457024,1,PG,"Mia Wasikowska, Johnny Depp, Helena Bonham Carter",6.2,"123,997",6.2,29.0,34.0,0
815,tt1267297,Hercules,"Animation, Action, Adventure",58.912,5.774,4005,100000000,244819862,1,G,"Tate Donovan, Susan Egan, James Woods",7.3,"259,189",7.3,82.0,74.0,1
817,tt0796366,Star Trek,"Action, Adventure, Sci-Fi",58.899,7.429,9749,150000000,386839614,1,PG-13,"Chris Pine, Zachary Quinto, Simon Pegg",7.9,"622,996",7.9,94.0,82.0,1
818,tt1397280,Taken 2,"Action, Crime, Thriller",58.898,6.4,6524,45000000,376100000,1,PG-13,"Liam Neeson, Famke Janssen, Maggie Grace",6.2,"325,038",6.2,22.0,45.0,0
819,tt1564367,Just Go with It,"Comedy, Romance",58.721,6.692,5615,80000000,214945591,1,PG-13,"Adam Sandler, Jennifer Aniston, Brooklyn Decker",6.4,"269,147",6.4,19.0,33.0,0
820,tt1964418,Tomorrowland,"Action, Adventure, Family",58.692,6.277,6886,190000000,209200000,1,PG,"George Clooney, Britt Robertson, Hugh Laurie",6.4,"192,902",6.4,50.0,60.0,0
821,tt0120667,Fantastic Four,"Action, Adventure, Fantasy",58.663,5.787,9174,100000000,333535934,1,PG-13,"Ioan Gruffudd, Michael Chiklis, Chris Evans",5.7,"348,138",5.7,28.0,40.0,0
822,tt2935622,The School for Good and Evil,"Action, Comedy, Drama",58.661,7.1,1203,0,0,0,PG-13,"Kit Young, Sophia Anne Caruso, Cate Blanchett",5.9,"37,211",5.9,37.0,30.0,0
823,tt1424381,Predators,"Action, Adventure, Sci-Fi",58.658,6.267,4033,40000000,127200000,1,R,"Adrien Brody, Laurence Fishburne, Topher Grace",6.4,"246,736",6.4,65.0,51.0,0
824,tt3783958,La La Land,"Comedy, Drama, Music",58.654,7.902,16610,30000000,447407695,1,PG-13,"Ryan Gosling, Emma Stone, Rosemarie DeWitt",8.0,"686,059",8.0,91.0,94.0,1
826,tt1253863,300: Rise of an Empire,"Action, Drama",58.585,6.1,6402,110000000,337580051,1,R,"Sullivan Stapleton, Eva Green, Lena Headey",6.2,"318,607",6.2,45.0,48.0,0
827,tt1951264,The Hunger Games: Catching Fire,"Action, Adventure, Sci-Fi",58.567,7.427,17137,130000000,865011746,1,PG-13,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth",7.5,"729,705",7.5,90.0,76.0,1
828,tt0870154,Jungle Cruise,"Action, Adventure, Comedy",58.504,7.373,5591,200000000,220889446,1,PG-13,"Dwayne Johnson, Emily Blunt, Edgar Ramírez",6.6,"215,593",6.6,62.0,50.0,0
829,tt1477834,Aquaman,"Action, Adventure, Fantasy",58.48,6.892,13885,160000000,1152028393,1,PG-13,"Jason Momoa, Amber Heard, Willem Dafoe",6.8,"526,615",6.8,65.0,55.0,0
830,tt2692250,Night at the Museum: Secret of the Tomb,"Adventure, Comedy, Family",58.297,6.22,5772,127000000,363204635,1,PG,"Ben Stiller, Robin Williams, Owen Wilson",6.2,"137,453",6.2,48.0,47.0,0
831,tt7985704,Operation Fortune: Ruse de Guerre,"Action, Comedy, Thriller",58.235,6.5,1458,50000000,37800000,0,R,"Jason Statham, Aubrey Plaza, Cary Elwes",6.3,"92,118",6.3,51.0,51.0,0
832,tt5726086,Insidious: The Last Key,"Horror, Mystery, Thriller",58.224,6.258,2850,10000000,167885588,1,PG-13,"Lin Shaye, Leigh Whannell, Angus Sampson",5.7,"73,068",5.7,33.0,49.0,0
834,tt0101272,The Addams Family,"Comedy, Fantasy",57.936,7.051,4457,30000000,191502426,1,PG-13,"Anjelica Huston, Raul Julia, Christopher Lloyd",6.9,"182,025",6.9,67.0,57.0,0
835,tt0457510,Nacho Libre,"Comedy, Family, Sport",57.908,6.47,1579,35000000,99300000,1,PG,"Jack Black, Ana de la Reguera, Héctor Jiménez",5.9,"94,996",5.9,40.0,52.0,0
837,tt4263482,The Witch,"Drama, Fantasy, Horror",57.782,6.959,6788,3500000,40423945,1,R,"Anya Taylor-Joy, Ralph Ineson, Kate Dickie",7.0,"307,611",7.0,91.0,84.0,0
838,tt4094724,The Purge: Election Year,"Action, Horror, Sci-Fi",57.781,6.397,5158,10000000,118587880,1,R,"Frank Grillo, Elizabeth Mitchell, Mykelti Williamson",6.0,"111,441",6.0,55.0,55.0,0
839,tt1951261,The Hangover Part III,"Comedy, Crime",57.756,6.208,8517,103000000,362000072,1,R,"Bradley Cooper, Zach Galifianakis, Ed Helms",5.8,"339,221",5.8,20.0,30.0,0
840,tt0482571,The Prestige,"Drama, Mystery, Sci-Fi",57.703,8.204,15807,40000000,109676311,1,PG-13,"Christian Bale, Hugh Jackman, Scarlett Johansson",8.5,"1,463,459",8.5,77.0,66.0,1
841,tt1727824,Bohemian Rhapsody,"Biography, Drama, Music",57.677,7.986,16700,52000000,918355943,1,PG-13,"Rami Malek, Lucy Boynton, Gwilym Lee",7.9,"602,452",7.9,60.0,49.0,0
843,tt0387564,Saw,"Horror, Mystery, Thriller",57.628,7.419,9060,1200000,103911669,1,R,"Cary Elwes, Leigh Whannell, Danny Glover",7.6,"473,665",7.6,50.0,46.0,0
845,tt0438097,Ice Age: The Meltdown,"Animation, Adventure, Comedy",57.496,6.709,9581,80000000,660998756,1,PG,"Ray Romano, John Leguizamo, Denis Leary",6.8,"300,017",6.8,56.0,59.0,0
847,tt5104604,Isle of Dogs,"Animation, Adventure, Comedy",57.458,7.848,4799,62770198,64337744,1,PG-13,"Bryan Cranston, Koyu Rankin, Edward Norton",7.8,"193,426",7.8,90.0,82.0,1
849,tt1622979,Final Destination 5,"Horror, Thriller",57.44,6.097,3333,47000000,157900000,1,R,"Nicholas D'Agosto, Emma Bell, Arlen Escarpeta",5.9,"126,551",5.9,63.0,50.0,0
851,tt0364970,Babylon A.D.,"Action, Adventure, Sci-Fi",57.382,5.653,2061,70000000,72109200,1,PG-13,"Vin Diesel, Michelle Yeoh, Mélanie Thierry",5.5,"98,792",5.5,7.0,26.0,0
852,tt2294449,22 Jump Street,"Action, Comedy, Crime",57.372,6.841,7828,50000000,331333876,1,R,"Channing Tatum, Jonah Hill, Ice Cube",7.0,"410,615",7.0,84.0,71.0,0
853,tt5442430,Life,"Horror, Sci-Fi, Thriller",57.361,6.445,7218,58000000,100541806,1,R,"Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds",6.6,"257,983",6.6,68.0,54.0,0
854,tt7144666,The Black Phone,"Horror, Mystery, Thriller",57.34,7.613,4789,17000000,161400000,1,R,"Mason Thames, Madeleine McGraw, Ethan Hawke",6.9,"205,216",6.9,82.0,65.0,0
855,tt0834001,Underworld: Rise of the Lycans,"Action, Fantasy, Thriller",57.291,6.528,3562,35000000,92158961,1,R,"Rhona Mitra, Michael Sheen, Bill Nighy",6.5,"169,061",6.5,29.0,44.0,0
856,tt0080761,Friday the 13th,"Horror, Mystery, Thriller",57.246,6.39,2848,550000,59754601,1,R,"Betsy Palmer, Adrienne King, Jeannine Taylor",6.4,"159,482",6.4,66.0,22.0,0
857,tt5848272,Ralph Breaks the Internet,"Animation, Adventure, Comedy",57.232,7.187,7448,175000000,529323962,1,PG,"John C. Reilly, Sarah Silverman, Gal Gadot",7.0,"186,406",7.0,88.0,71.0,0
858,tt1129423,Fireproof,"Drama, Romance",57.19,7.632,729,500000,33473297,1,PG,"Kirk Cameron, Erin Bethea, Ken Bevel",6.4,"24,367",6.4,38.0,28.0,0
859,tt12261776,65,"Action, Adventure, Drama",57.183,5.992,2279,45000000,55000000,1,PG-13,"Adam Driver, Ariana Greenblatt, Chloe Coleman",5.4,"90,998",5.4,36.0,40.0,0
860,tt0101540,Cape Fear,"Crime, Thriller",57.159,7.264,3364,35000000,182300000,1,R,"Robert De Niro, Nick Nolte, Jessica Lange",7.3,"219,614",7.3,75.0,73.0,1
861,tt11909878,Hocus Pocus 2,"Comedy, Family, Fantasy",57.064,7.234,1610,30000000,0,0,PG,"Bette Midler, Sarah Jessica Parker, Kathy Najimy",6.0,"53,439",6.0,65.0,56.0,0
863,tt3322940,Annabelle,"Horror, Mystery, Thriller",56.934,5.774,6010,6500000,257000000,1,R,"Ward Horton, Annabelle Wallis, Alfre Woodard",5.4,"177,844",5.4,28.0,37.0,0
864,tt1259528,Den of Thieves,"Action, Crime, Drama",56.781,6.808,2798,30000000,80509622,1,R,"Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr.",7.0,"125,482",7.0,41.0,49.0,0
866,tt0077631,Grease,"Comedy, Musical, Romance",56.625,7.393,7123,6000000,396271103,1,PG,"John Travolta, Olivia Newton-John, Stockard Channing",7.2,"304,961",7.2,66.0,70.0,1
867,tt0032910,Pinocchio,"Animation, Adventure, Comedy",56.617,7.105,5760,2600000,164000000,1,Approved,"Dickie Jones, Christian Rub, Mel Blanc",7.5,"161,885",7.5,100.0,99.0,1
868,tt0829482,Superbad,Comedy,56.599,7.252,7179,20000000,170800000,1,R,"Michael Cera, Jonah Hill, Christopher Mintz-Plasse",7.6,"642,961",7.6,88.0,76.0,1
869,tt5580036,"I, Tonya","Biography, Comedy, Drama",56.462,7.492,5720,11000000,53900000,1,R,"Margot Robbie, Sebastian Stan, Allison Janney",7.5,"246,297",7.5,90.0,77.0,1
870,tt0309593,Final Destination 2,"Horror, Thriller",56.457,6.241,3970,26000000,90900000,1,R,"A.J. Cook, Ali Larter, Tony Todd",6.2,"184,855",6.2,50.0,38.0,0
871,tt0170016,How the Grinch Stole Christmas,"Comedy, Family, Fantasy",56.432,6.757,7291,123000000,345800000,1,PG,"Jim Carrey, Taylor Momsen, Kelley",6.3,"293,851",6.3,49.0,46.0,0
872,tt11125620,The Addams Family 2,"Animation, Adventure, Comedy",56.395,6.993,1262,0,119815153,1,PG,"Oscar Isaac, Charlize Theron, Chloë Grace Moretz",5.4,"15,848",5.4,28.0,37.0,0
874,tt0183505,"Me, Myself & Irene",Comedy,56.195,6.599,3786,51000000,149270999,1,R,"Jim Carrey, Renée Zellweger, Anthony Anderson",6.6,"253,579",6.6,48.0,49.0,0
875,tt0320691,Underworld,"Action, Fantasy, Thriller",56.171,6.8,6022,22000000,95708457,1,R,"Kate Beckinsale, Scott Speedman, Shane Brolly",7.0,"287,598",7.0,31.0,42.0,0
877,tt4481414,Gifted,Drama,56.043,8.036,5331,7000000,40300000,1,PG-13,"Chris Evans, Mckenna Grace, Lindsay Duncan",7.6,"132,939",7.6,73.0,60.0,1
878,tt0169547,American Beauty,Drama,55.976,8.019,11884,15000000,356296601,1,R,"Kevin Spacey, Annette Bening, Thora Birch",8.3,"1,220,055",8.3,87.0,84.0,1
879,tt0079817,Rocky II,"Drama, Sport",55.895,7.278,4295,7000000,85200000,1,PG,"Sylvester Stallone, Talia Shire, Burt Young",7.3,"233,764",7.3,71.0,61.0,1
880,tt1679335,Trolls,"Animation, Adventure, Comedy",55.865,6.646,3529,125000000,347337803,1,PG,"Anna Kendrick, Justin Timberlake, Zooey Deschanel",6.4,"93,690",6.4,76.0,55.0,0
881,tt2510894,Hotel Transylvania 2,"Animation, Adventure, Comedy",55.832,6.777,5654,80000000,473200000,1,PG,"Adam Sandler, Andy Samberg, Selena Gomez",6.6,"145,590",6.6,57.0,44.0,0
882,tt0477348,No Country for Old Men,"Crime, Drama, Thriller",55.806,7.943,11793,25000000,171627166,1,R,"Tommy Lee Jones, Javier Bardem, Josh Brolin",8.2,"1,075,607",8.2,93.0,92.0,1
883,tt0477051,Norbit,"Comedy, Romance",55.695,5.666,2343,10000000,159814490,1,PG-13,"Eddie Murphy, Thandiwe Newton, Terry Crews",4.2,"80,676",4.2,9.0,27.0,0
885,tt5719748,Cold Pursuit,"Action, Comedy, Crime",55.58,5.819,2532,60000000,76419755,1,R,"Liam Neeson, Laura Dern, Micheál Neeson",6.2,"79,046",6.2,68.0,57.0,0
886,tt2474972,Alien Outpost,"Action, Sci-Fi, Thriller",55.562,5.192,224,0,0,0,Not Rated,"Adrian Paul, Reiley McClendon, Brandon Auret",4.7,"6,554",4.7,20.0,26.0,0
887,tt0293564,Rush Hour 3,"Action, Comedy, Crime",55.52,6.48,3224,140000000,258097122,1,PG-13,"Jackie Chan, Chris Tucker, Max von Sydow",6.2,"185,527",6.2,17.0,44.0,0
888,tt0117008,Matilda,"Comedy, Family, Fantasy",55.472,7.161,4343,36000000,33500000,0,PG,"Danny DeVito, Rhea Perlman, Mara Wilson",7.0,"178,465",7.0,92.0,72.0,0
891,tt1229238,Mission: Impossible - Ghost Protocol,"Action, Adventure, Thriller",55.404,7.088,9738,145000000,694713380,1,PG-13,"Tom Cruise, Jeremy Renner, Simon Pegg",7.4,"532,716",7.4,93.0,73.0,1
892,tt0438488,Terminator Salvation,"Action, Adventure, Sci-Fi",55.368,6.1,6357,200000000,371353001,1,PG-13,"Christian Bale, Sam Worthington, Anton Yelchin",6.5,"379,758",6.5,33.0,49.0,0
893,tt0302886,Old School,Comedy,55.324,6.601,1793,24000000,87100000,1,R,"Luke Wilson, Vince Vaughn, Will Ferrell",7.0,"245,262",7.0,60.0,54.0,0
894,tt0213149,Pearl Harbor,"Action, Drama, Romance",55.285,6.937,6383,140000000,449200000,1,PG-13,"Ben Affleck, Kate Beckinsale, Josh Hartnett",6.2,"354,814",6.2,24.0,44.0,0
895,tt1843866,Captain America: The Winter Soldier,"Action, Adventure, Sci-Fi",55.262,7.663,18541,170000000,714766572,1,PG-13,"Chris Evans, Samuel L. Jackson, Scarlett Johansson",7.7,"909,341",7.7,90.0,70.0,1
896,tt0084787,The Thing,"Horror, Mystery, Sci-Fi",55.253,8.1,6820,15000000,19629760,1,R,"Kurt Russell, Wilford Brimley, Keith David",8.2,"475,037",8.2,84.0,57.0,1
897,tt0046183,Peter Pan,"Animation, Adventure, Family",55.162,7.219,5293,4000000,87400000,1,G,"Bobby Driscoll, Kathryn Beaumont, Hans Conried",7.3,"154,979",7.3,78.0,76.0,1
899,tt0448694,Puss in Boots,"Animation, Action, Adventure",55.056,6.567,3952,130000000,554987477,1,PG,"Antonio Banderas, Salma Hayek, Zach Galifianakis",6.6,"195,514",6.6,86.0,65.0,0
900,tt2381249,Mission: Impossible - Rogue Nation,"Action, Adventure, Thriller",54.941,7.206,8688,150000000,682716636,1,PG-13,"Tom Cruise, Rebecca Ferguson, Jeremy Renner",7.4,"415,115",7.4,94.0,75.0,1
901,tt0187738,Blade II,"Action, Horror, Sci-Fi",54.922,6.547,4632,54000000,155010032,1,R,"Wesley Snipes, Kris Kristofferson, Ron Perlman",6.7,"237,944",6.7,57.0,52.0,0
903,tt0409459,Watchmen,"Action, Drama, Mystery",54.881,7.338,9058,130000000,185258983,1,R,"Jackie Earle Haley, Patrick Wilson, Carla Gugino",7.6,"587,609",7.6,65.0,56.0,1
905,tt1144884,The Final Destination,"Horror, Thriller",54.783,5.601,3192,40000000,186200000,1,R,"Nick Zano, Krista Allen, Andrew Fiscella",5.1,"116,983",5.1,28.0,30.0,0
906,tt7504726,The Call of the Wild,"Adventure, Drama, Family",54.724,7.564,3659,109000000,111200000,1,PG,"Harrison Ford, Omar Sy, Cara Gee",6.7,"58,005",6.7,63.0,48.0,0
907,tt0095016,Die Hard,"Action, Thriller",54.72,7.791,10961,28000000,140767956,1,R,"Bruce Willis, Alan Rickman, Bonnie Bedelia",8.2,"955,748",8.2,94.0,72.0,1
908,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action, Adventure, Comedy",54.706,6.0,3448,135000000,245600000,1,PG-13,"Megan Fox, Will Arnett, Tyler Perry",5.9,"100,823",5.9,38.0,40.0,0
909,tt0234215,The Matrix Reloaded,"Action, Sci-Fi",54.674,7.053,10811,150000000,738599701,1,R,"Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss",7.2,"637,301",7.2,73.0,62.0,1
910,tt1219827,Ghost in the Shell,"Action, Crime, Drama",54.665,6.079,7899,110000000,169801921,1,PG-13,"Scarlett Johansson, Pilou Asbæk, Takeshi Kitano",6.3,"229,670",6.3,42.0,52.0,0
911,tt0380510,The Lovely Bones,"Drama, Fantasy, Thriller",54.61,7.076,4521,65000000,93600000,1,PG-13,"Rachel Weisz, Mark Wahlberg, Saoirse Ronan",6.6,"181,307",6.6,31.0,42.0,0
912,tt0240772,Ocean's Eleven,"Crime, Thriller",54.573,7.444,11424,85000000,450717150,1,PG-13,"George Clooney, Brad Pitt, Julia Roberts",7.7,"627,189",7.7,83.0,74.0,1
915,tt6095472,The Angry Birds Movie 2,"Animation, Action, Adventure",54.459,7.1,1661,65000000,137792047,1,PG,"Jason Sudeikis, Josh Gad, Leslie Jones",6.4,"36,361",6.4,72.0,60.0,0
916,tt1981128,Geostorm,"Action, Sci-Fi, Thriller",54.436,6.122,4718,120000000,221600160,1,PG-13,"Gerard Butler, Jim Sturgess, Abbie Cornish",5.3,"120,698",5.3,18.0,21.0,0
917,tt5113040,The Secret Life of Pets 2,"Animation, Adventure, Comedy",54.388,6.964,2986,80000000,429434163,1,PG,"Patton Oswalt, Kevin Hart, Harrison Ford",6.4,"70,012",6.4,60.0,55.0,0
919,tt0099423,Die Hard 2,"Action, Thriller",54.334,6.951,5671,70000000,240031094,1,R,"Bruce Willis, William Atherton, Bonnie Bedelia",7.1,"386,027",7.1,69.0,67.0,1
920,tt0401729,John Carter,"Action, Adventure, Sci-Fi",54.296,6.322,5527,250000000,284100000,1,PG-13,"Taylor Kitsch, Lynn Collins, Willem Dafoe",6.6,"288,452",6.6,52.0,51.0,0
921,tt0289879,The Butterfly Effect,"Drama, Sci-Fi, Thriller",54.257,7.575,7394,13000000,96800000,1,R,"Ashton Kutcher, Amy Smart, Melora Walters",7.6,"526,576",7.6,34.0,30.0,0
922,tt1428538,Hansel & Gretel: Witch Hunters,"Action, Fantasy, Horror",54.252,6.055,6599,50000000,226349749,1,R,"Jeremy Renner, Gemma Arterton, Peter Stormare",6.1,"218,399",6.1,16.0,23.0,0
923,tt0407304,War of the Worlds,"Action, Adventure, Sci-Fi",54.193,6.51,8240,132000000,603873119,1,PG-13,"Tom Cruise, Dakota Fanning, Tim Robbins",6.5,"479,518",6.5,76.0,73.0,0
924,tt0458481,Sin City: A Dame to Kill For,"Action, Crime, Thriller",54.181,6.4,3750,65000000,39400000,0,R,"Mickey Rourke, Jessica Alba, Josh Brolin",6.5,"171,685",6.5,43.0,46.0,0
926,tt0281358,A Walk to Remember,"Drama, Romance",53.998,7.756,4001,11800000,47494916,1,PG,"Mandy Moore, Shane West, Peter Coyote",7.3,"223,179",7.3,29.0,35.0,0
